"","x"
"4830",14
"4831",6
"4832",8
"4833",11
"4834",14
"4835",2
"4836",15
"4837",2
"4838",15
"4839",12
"4840",14
"4841",8
"4842",14
"4843",15
"4844",9
"4845",6
"4846",14
"4847",6
"4848",2
"4849",14
"4850",1
"4851",10
"4852",13
"4853",6
"4854",6
"4855",6
"4856",6
"4857",10
"4858",11
"4859",2
"4860",5
"4861",11
"4862",4
"4863",8
"4864",15
"4865",6
"4866",6
"4867",2
"4868",13
"4869",13
"4870",10
"4871",1
"4872",14
"4873",6
"4874",2
"4875",5
"4876",14
"4877",6
"4878",13
"4879",11
"4880",13
"4881",6
"4882",11
"4883",6
"4884",11
"4885",8
"4886",13
"4887",13
"4888",15
"4889",2
"4890",15
"4891",5
"4892",14
"4893",14
"4894",9
"4895",11
"4896",5
"4897",15
"4898",14
"4899",14
"4900",2
"4901",8
"4902",4
"4903",10
"4904",2
"4905",15
"4906",9
"4907",14
"4908",5
"4909",5
"4910",15
"4911",4
"4912",15
"4913",6
"4914",11
"4915",6
"4916",4
"4917",14
"4918",5
"4919",11
"4920",6
"4921",1
"4922",11
"4923",6
"4924",15
"4925",8
"4926",11
"4927",4
"4928",5
"4929",4
"4930",10
"4931",6
"4932",6
"4933",7
"4934",4
"4935",4
"4936",15
"4937",12
"4938",1
"4939",12
"4940",7
"4941",4
"4942",2
"4943",5
"4944",4
"4945",5
"4946",6
"4947",4
"4948",6
"4949",14
"4950",9
"4951",9
"4952",15
"4953",12
"4954",14
"4955",15
"4956",11
