"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"927",9.999999994e-11,7.11528739006657e-08,9.999999994e-11,9.999999994e-11,1.830420938889e-10,9.999999994e-11,9.999999994e-11,0.999999928064084,9.999999994e-11
"928",2.36571223522197e-06,9.999999993e-11,9.999999993e-11,0.999997633587765,9.999999993e-11,9.999999993e-11,9.999999993e-11,9.999999993e-11,9.999999993e-11
"929",6.30999867461952e-05,9.99999999315749e-11,9.99999999315749e-11,0.999936899313254,9.99999999315749e-11,9.99999999315749e-11,9.99999999315749e-11,9.99999999315749e-11,9.99999999315749e-11
"930",9.99999999500154e-11,0.984178221185778,9.99999999500154e-11,9.99999999500154e-11,1.021882337661e-06,9.99999999500154e-11,9.99999999500154e-11,0.0157845424923053,3.62139395789163e-05
"931",9.999999993e-11,9.999999993e-11,9.999999993e-11,9.999999993e-11,0.9999999992,9.999999993e-11,9.999999993e-11,9.999999993e-11,9.999999993e-11
"932",9.999999994e-11,3.06892546725028e-07,9.999999994e-11,9.999999994e-11,4.34078703297096e-07,9.999999994e-11,9.999999994e-11,0.99999925842875,9.999999994e-11
"933",9.99999999400008e-11,0.409019382481881,9.99999999400008e-11,9.99999999400008e-11,1.38321743571674e-05,9.99999999400008e-11,9.99999999400008e-11,0.590966784743761,9.99999999400008e-11
"934",9.999999995e-11,3.46264951750624e-09,1.50324034060825e-08,9.999999995e-11,0.377362366145773,9.999999995e-11,9.999999995e-11,0.622637614859174,9.999999995e-11
"935",9.999999993e-11,9.999999993e-11,9.999999993e-11,0.9999999992,9.999999993e-11,9.999999993e-11,9.999999993e-11,9.999999993e-11,9.999999993e-11
"936",9.99999999400006e-11,5.77982878640568e-10,9.99999999400006e-11,9.99999999400006e-11,0.00608568417656701,9.99999999400006e-11,9.99999999400006e-11,0.99391431464545,9.99999999400006e-11
"937",9.999999994e-11,0.358307516709026,9.999999994e-11,9.999999994e-11,7.77082049356007e-07,9.999999994e-11,9.999999994e-11,0.641691705608924,9.999999994e-11
"938",9.99999999400001e-11,8.96885038999162e-05,9.99999999400001e-11,9.99999999400001e-11,0.000136075215599259,9.99999999400001e-11,9.99999999400001e-11,0.999774235680501,9.99999999400001e-11
"939",9.99999999600003e-11,0.00109379449927241,0.00589850400761608,9.99999999600003e-11,0.600085506777155,9.99999999600003e-11,5.29328401969469e-08,0.392922141383116,9.99999999600003e-11
"940",9.999999994e-11,0.350441041515253,9.999999994e-11,9.999999994e-11,9.12732769540076e-09,9.999999994e-11,9.999999994e-11,0.649558948757419,9.999999994e-11
"941",9.99999999700032e-11,0.0571849367743228,3.05009210825559e-09,9.99999999700032e-11,4.89871982343774e-06,0.0096941889837494,9.99999999700032e-11,0.000950303687182998,0.932165668484829
"942",0.985059648506302,9.99999999600599e-11,1.53478350991141e-05,0.0101599987602706,1.29796900903143e-08,9.99999999600599e-11,0.00476499151863852,9.99999999600599e-11,9.99999999600599e-11
"943",0.0277393937971076,9.999999993e-11,9.999999993e-11,9.999999993e-11,9.999999993e-11,9.999999993e-11,0.972260605502892,9.999999993e-11,9.999999993e-11
"944",9.999999996e-11,0.000359441661952841,0.00675803043621959,9.999999996e-11,0.684313535249258,9.999999996e-11,3.87059774284072e-08,0.308568953546592,9.999999996e-11
"945",9.999999997e-11,0.0374129166410168,0.000507595673663699,9.999999997e-11,0.182784035537972,9.999999997e-11,1.97141897350522e-09,0.779295449650761,2.25167693015425e-10
"946",9.999999996e-11,1.26085505552249e-05,0.123416227221456,9.999999996e-11,0.828633562821022,9.999999996e-11,4.84905142436115e-05,0.0478891104927233,9.999999996e-11
"947",9.99999999423416e-11,1.26687147882305e-07,9.99999999423416e-11,9.99999999423416e-11,9.99999999423416e-11,0.998455838797576,9.99999999423416e-11,9.99999999423416e-11,0.00154403391527592
"948",9.99999999402163e-11,2.63452113126909e-07,9.99999999402163e-11,9.99999999402163e-11,9.99999999402163e-11,0.956289340570845,9.99999999402163e-11,9.99999999402163e-11,0.0437103953770422
"949",9.999999994e-11,9.999999994e-11,8.06594276265988e-05,9.999999994e-11,0.99991723647939,9.999999994e-11,9.999999994e-11,2.1034929836007e-06,9.999999994e-11
"950",9.99999999400001e-11,1.33905122727296e-09,9.99999999400001e-11,9.99999999400001e-11,9.99999999400001e-11,0.993356847375999,9.99999999400001e-11,9.99999999400001e-11,0.00664315068494969
"951",9.99999999453566e-11,2.1559192320792e-07,9.99999999453566e-11,9.99999999453566e-11,9.99999999453566e-11,0.998129156039388,9.99999999453566e-11,9.99999999453566e-11,0.00187062776868885
"952",9.99999999500039e-11,0.0145034382276745,6.11406960266816e-06,9.99999999500039e-11,0.0611296975577121,9.99999999500039e-11,9.99999999500039e-11,0.924360749645011,9.99999999500039e-11
