"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"327",8.8878821376492e-168,0.244009472134853,1.34835907035433e-46,3.61323257123174e-139,6.42001344222498e-13,8.66171042944003e-174,0.382030389775021,0.373960138089484,2.80174845522607e-139
"328",2.83473653761384e-179,0.24401004094383,2.57430018038064e-52,1.01041603267707e-154,3.84700603671894e-13,2.34112971334754e-186,0.382030054195075,0.373959904860711,7.83489992099676e-155
"329",4.00541671417045e-148,0.244009220429759,7.97639058231906e-36,1.43257359800852e-147,1.58738375119921e-24,1.59000873980486e-158,0.38203053827561,0.373960241294631,1.11083656700509e-147
"330",7.3139004129282e-153,0.244009628912388,3.17310030776119e-36,6.58904801335822e-164,1.47087669665735e-27,2.85939412593136e-165,0.382030297283362,0.37396007380425,5.10923521497636e-164
"331",9.06467298511814e-159,0.244009279792389,4.05466960806753e-46,1.11713608550353e-127,2.9411368018387e-12,1.74434480671586e-163,0.382030503250579,0.373960216954091,8.66242136406357e-128
"332",2.30764693721362e-179,0.244010125250727,2.78100496161105e-43,1.60036496182359e-169,1.3260813062336e-20,6.71531624724596e-188,0.382030004457933,0.37395987029134,1.24094421579363e-169
"333",9.20343153739145e-153,0.244009035837908,8.44434878242055e-37,8.25934449930337e-127,6.01976852732941e-16,8.59935509909867e-158,0.382030647178446,0.373960316983645,6.40440526202128e-127
"334",3.73202971919395e-194,0.244011069742127,3.26705085251898e-57,8.71781062844148e-172,2.26927084531715e-11,8.4822607290445e-201,0.382029447224767,0.373959483010414,6.75990597883461e-172
"335",6.2817019072362e-172,0.244010161275169,2.14667433407522e-47,9.76082244619963e-170,8.99725692424437e-21,3.06525729571824e-182,0.382029983204316,0.373959855520516,7.56867117497868e-170
"336",1.6804321844152e-194,0.244011081703457,1.18986971072501e-52,2.00238550292956e-196,1.7607885278213e-21,1.38041015594112e-207,0.382029440180076,0.373959478116467,1.55267627505292e-196
"337",6.86023424220672e-187,0.244010416032141,6.65553438531297e-55,3.80682075445081e-169,2.09052588582326e-15,8.20902318357526e-196,0.382029832904761,0.373959751063097,2.95185929990363e-169
"338",2.50739872062225e-164,0.244009644381557,3.51226024407277e-42,3.66047674528033e-160,2.33697624418909e-22,1.31672223659743e-174,0.382030288155775,0.373960067462668,2.83838221434608e-160
"339",2.29492583922615e-170,0.244009842845689,2.32216568384581e-45,3.8091321842886e-160,8.48552108673156e-20,4.37498415376892e-180,0.382030171067737,0.373959986086573,2.95365161325454e-160
"340",1.62152298569995e-195,0.244011464809563,1.38650629986163e-55,4.92966837874654e-195,1.00236861715332e-19,5.71509703728828e-206,0.382029214159906,0.373959321030531,3.82253023923716e-195
"341",1.03684407237656e-174,0.244010035350464,2.56774942357689e-49,5.40634565749322e-160,1.81060133517484e-17,1.85401449711855e-183,0.382030057495651,0.373959907153885,4.19215212297728e-160
"342",2.12046767498214e-191,0.244010622861757,2.73412658801533e-53,1.24667169222505e-171,3.3833222117672e-13,1.33156597007464e-200,0.382029710881751,0.373959666256154,9.66685763788215e-172
"343",2.08803344450517e-171,0.244009638750091,1.01009730076456e-49,2.00158758421502e-139,8.47766929392389e-11,1.33876347037935e-176,0.382030291432734,0.373960069732399,1.55205755829949e-139
"344",1.94953894290747e-162,0.244009782584959,9.27612884458214e-44,7.90263332478416e-162,4.58836966708315e-23,6.24334941965972e-173,0.38203020662025,0.37396001079479,6.12780668651622e-162
"345",6.19057369747167e-205,0.244011285177741,5.91669211425904e-58,7.45651183058346e-167,3.1351608254796e-06,1.52360434325695e-211,0.382027671079595,0.373957908581838,5.78187816335067e-167
"346",3.0493565644446e-152,0.244008779102912,3.16840001560865e-34,1.39768555851534e-119,2.53596608902601e-14,9.60623508473828e-154,0.382030798644398,0.373960422252665,1.08378391848915e-119
"347",3.94751547427398e-156,0.244009451795021,1.68785515669449e-35,2.47166363960187e-166,4.010911297304e-27,1.52201939016494e-168,0.382030401776187,0.373960146428791,1.91656076589952e-166
"348",5.91146353238469e-165,0.244009649447511,3.16921997738025e-44,5.49666639977225e-151,8.07262609966924e-18,1.80229827768867e-173,0.382030285166881,0.373960065385608,4.26218802439419e-151
"349",3.78902161614654e-187,0.244010528726216,2.80347285890724e-55,3.97123384099685e-156,8.94335973818824e-09,5.92160088567377e-192,0.382029761714863,0.373959700615561,3.07934738769431e-156
"350",3.81847853888223e-168,0.244009360078139,9.12228097758286e-45,1.65519595407444e-139,1.51659740128637e-13,1.59417803723713e-174,0.382030455885267,0.373960184036442,1.28346089436574e-139
"351",2.10940543161748e-160,0.244009389125421,5.61713657982125e-41,2.65094107164939e-151,2.74438194845976e-20,2.11493847902319e-169,0.382030438749082,0.373960172125497,2.05557486432629e-151
"352",9.32542092230568e-173,0.244010125791728,5.82736884192369e-49,1.1262879328613e-156,1.28124071063463e-16,1.59149117726184e-180,0.382030004138407,0.373959870069865,8.73338600221401e-157
"353",5.46636318077792e-166,0.244009418655864,1.50872303471544e-45,3.26764681147472e-141,5.92993591712843e-15,1.29028442455831e-172,0.382030421326415,0.373960160017715,2.53377667387536e-141
"354",3.13722272884168e-152,0.244008920143959,2.58044282776617e-36,1.20367713611107e-125,3.15910052890202e-16,6.31598306295615e-157,0.382030715434244,0.373960364421796,9.33347214774078e-126
"355",6.05657504774922e-172,0.244009980688202,8.06427015359003e-49,3.81840385342582e-154,2.21967825689321e-16,2.52247228265958e-179,0.382030089744819,0.373959929566979,2.96084098846647e-154
"356",4.87918565261291e-146,0.244009303573011,1.52304539434368e-36,1.54079854826935e-138,3.48741140957113e-22,4.64479106106778e-155,0.382030489224261,0.373960207202728,1.19475562874066e-138
"357",1.08739462268369e-188,0.244010920118018,2.33041994491171e-53,1.0134662070993e-184,1.16771190207473e-19,6.86145790793622e-199,0.382029535510445,0.373959544371537,7.85855137798759e-185
"358",9.13703993254078e-192,0.244011521777406,1.9801507537998e-53,4.25475008232749e-199,9.18960636236107e-22,3.5388177010017e-203,0.382029180551118,0.373959297671476,3.29918964127744e-199
"359",1.63388953386799e-200,0.244011205109584,7.26738038570384e-59,1.5378254235742e-175,2.84098709261681e-11,5.16724354609236e-209,0.382029367358823,0.373959427503184,1.19245022842181e-175
"360",7.1550830226176e-159,0.244009758763753,3.48496541676349e-44,4.50670586290108e-142,5.22039952282591e-17,5.83334950428752e-166,0.382030220674687,0.37396002056156,3.49455949502774e-142
"361",9.3688012601199e-171,0.244009682569394,3.76316107258483e-42,1.38993929162431e-159,2.86975229111599e-20,8.79483168279965e-180,0.382030265625885,0.373960051804721,1.07777736040913e-159
"362",6.68851495808963e-144,0.244009066962149,2.6556758778371e-32,2.31463983071823e-145,2.70288313507325e-25,1.13306533521735e-154,0.382030628817213,0.373960304220637,1.79480242200651e-145
"363",2.05982456718512e-164,0.244010045994501,2.34249560227753e-46,2.64577882590748e-146,7.38226288062512e-16,4.89091852805652e-171,0.382030051217347,0.373959902788151,2.05157199051516e-146
"364",9.51745412173664e-179,0.244010448879261,4.21083677385523e-49,1.1607343320661e-183,5.86517020973089e-23,1.33847326951e-190,0.382029813526685,0.373959737594054,9.00048795000602e-184
