V1,V2,V3,V4
55.0,41.0,41.0,34.0
233.0,108.0,166.0,86.0
10.0,8.0,9.0,6.0
25.0,3.0,20.0,2.0
61.0,52.0,47.0,32.0
135.0,164.0,128.0,141.0
97.0,0.6293533403135658,85.0,0.006626970026195056
293.0,353.0,221.0,268.0
65.0,120.0,56.0,90.0
112.0,119.0,81.0,93.0
12.0,12.0,9.0,7.0
7.0,22.0,4.0,17.0
15.0,21.0,14.0,13.0
68.0,0.7179481625690067,40.0,0.2489973618153355
38.0,22.0,27.0,22.0
90.0,35.0,62.0,19.0
44.0,13.0,46.0,2.0
0.6600183421366008,79.0,0.7746276386918304,59.0
52.0,0.8727392463099354,29.0,0.7411615161689092
17.0,28.0,20.0,24.0
98.0,46.0,88.0,44.0
18.0,14.0,23.0,15.0
0.7293266694381614,15.0,0.5633056927637223,10.0
174.0,22.0,137.0,18.0
64.0,0.12739863842935528,56.0,0.8188072990179804
297.0,126.0,221.0,99.0
108.0,140.0,58.0,129.0
22.0,15.0,23.0,9.0
24.0,83.0,11.0,59.0
16.0,2.0,8.0,0.31941702770184
172.0,37.0,140.0,42.0
59.0,75.0,36.0,48.0
393.0,101.0,286.0,69.0
12.0,1.0,14.0,1.0
388.0,217.0,311.0,185.0
37.0,176.0,39.0,139.0
45.0,209.0,41.0,174.0
339.0,397.0,270.0,309.0
29.0,72.0,18.0,58.0
129.0,78.0,102.0,66.0
120.0,104.0,127.0,73.0
137.0,207.0,113.0,166.0
138.0,99.0,129.0,71.0
36.0,4.0,19.0,5.0
148.0,118.0,127.0,101.0
110.0,77.0,89.0,78.0
222.0,233.0,196.0,151.0
37.0,8.0,28.0,4.0
291.0,466.0,207.0,330.0
32.0,17.0,27.0,9.0
428.0,394.0,338.0,293.0
27.0,14.0,23.0,15.0
226.0,164.0,153.0,130.0
232.0,181.0,207.0,124.0
65.0,28.0,47.0,18.0
451.0,267.0,343.0,159.0
6822.0,3000.0,5485.0,2225.0
70.0,0.9441347381079718,52.0,0.9037193091854813
696.0,846.0,501.0,636.0
147.0,208.0,123.0,145.0
48.0,170.0,39.0,137.0
20.0,20.0,20.0,12.0
105.0,0.06295342145966853,80.0,0.18280085182190497
157.0,95.0,114.0,73.0
170.0,64.0,135.0,59.0
106.0,1.0,108.0,0.02352082665763966
55.0,48.0,67.0,32.0
10.0,19.0,6.0,11.0
73.0,48.0,51.0,32.0
1.0,37.0,0.10249971539011282,41.0
29.0,30.0,16.0,25.0
30.0,0.7459045417957202,25.0,0.7891906138349588
25.0,0.38392986877801716,11.0,0.5547795170535291
14.0,15.0,12.0,9.0
0.46017476950350655,12.0,1.0,13.0
297.0,401.0,240.0,258.0
4.0,15.0,8.0,7.0
10.0,90.0,10.0,67.0
3.0,48.0,4.0,37.0
367.0,388.0,348.0,304.0
0.30654345539108474,13.0,0.773552002924622,16.0
36.0,39.0,20.0,22.0
17.0,9.0,16.0,5.0
188.0,204.0,149.0,171.0
27.0,36.0,14.0,29.0
36.0,39.0,35.0,24.0
51.0,13.0,38.0,14.0
47.0,54.0,38.0,54.0
329.0,294.0,230.0,232.0
275.0,346.0,232.0,278.0
57.0,13.0,40.0,12.0
70.0,63.0,74.0,40.0
56.0,147.0,27.0,88.0
96.0,44.0,71.0,21.0
108.0,68.0,90.0,57.0
16.0,22.0,15.0,19.0
17.0,308.0,8.0,213.0
22.0,8.0,14.0,7.0
7.0,84.0,10.0,76.0
89.0,89.0,76.0,60.0
42.0,0.5842582167432233,11.0,0.6627576228986222
119.0,87.0,108.0,55.0
48.0,5.0,30.0,4.0
16.0,17.0,10.0,9.0
10.0,15.0,8.0,14.0
16.0,26.0,19.0,33.0
126.0,0.2528365114287362,120.0,0.7394195103865999
27.0,633.0,17.0,492.0
86.0,62.0,68.0,51.0
21.0,2.0,9.0,0.7426006627561911
10.0,37.0,9.0,23.0
41.0,64.0,30.0,52.0
12.0,0.6067614590805529,13.0,0.6335536808832799
69.0,80.0,58.0,74.0
46.0,9.0,27.0,9.0
14.0,0.3179733890726737,13.0,0.5300173049364515
45.0,1.0,50.0,3.0
360.0,321.0,276.0,248.0
146.0,132.0,132.0,108.0
28.0,27.0,25.0,20.0
38.0,12.0,36.0,8.0
56.0,5.0,58.0,6.0
11.0,24.0,6.0,21.0
54.0,92.0,48.0,63.0
14.0,1.0,14.0,6.0
136.0,128.0,101.0,89.0
186.0,59.0,152.0,35.0
135.0,130.0,93.0,101.0
15.0,21.0,11.0,12.0
48.0,58.0,39.0,47.0
85.0,0.9707158190315416,71.0,1.0
32.0,31.0,29.0,20.0
40.0,7.0,16.0,1.0
868.0,882.0,764.0,668.0
17.0,0.4986475638572314,16.0,0.6660524554286847
63.0,65.0,52.0,62.0
15.0,11.0,7.0,12.0
18.0,0.15221797114828917,8.0,0.9629992514866283
73.0,39.0,54.0,22.0
13.0,0.5081427974788271,9.0,0.5693867913637444
18.0,27.0,8.0,20.0
52.0,87.0,41.0,81.0
74.0,166.0,67.0,145.0
23.0,15.0,22.0,10.0
101.0,13.0,79.0,9.0
0.8228094026498678,42.0,0.665138744162432,33.0
30.0,35.0,31.0,24.0
47.0,56.0,56.0,43.0
26.0,22.0,19.0,20.0
17.0,0.8231895335309177,15.0,0.8527824629826469
7.0,47.0,3.0,33.0
12.0,44.0,19.0,34.0
5.0,21.0,6.0,19.0
90.0,195.0,54.0,159.0
38.0,66.0,44.0,49.0
176.0,170.0,142.0,137.0
11.0,0.9742441668853188,10.0,0.4230586652951256
62.0,36.0,47.0,25.0
138.0,157.0,97.0,114.0
111.0,149.0,69.0,132.0
175.0,84.0,100.0,48.0
112.0,72.0,85.0,49.0
66.0,61.0,59.0,53.0
70.0,19.0,55.0,13.0
228.0,80.0,182.0,63.0
403.0,587.0,306.0,473.0
29.0,55.0,30.0,48.0
54.0,18.0,41.0,18.0
59.0,101.0,54.0,85.0
70.0,0.5143541518673045,63.0,0.9230010103220947
0.8467531861963905,12.0,0.495025539616444,5.0
48.0,47.0,33.0,45.0
114.0,0.08477509316040421,113.0,0.23920578954044802
15.0,22.0,16.0,9.0
51.0,0.876115180015381,59.0,0.6952478811145584
92.0,124.0,69.0,90.0
1112.0,1049.0,884.0,819.0
23.0,15.0,16.0,11.0
92.0,21.0,76.0,22.0
6.0,28.0,15.0,25.0
48.0,0.5760439595512,42.0,0.06256742614202637
201.0,117.0,169.0,107.0
12.0,19.0,12.0,14.0
5.0,156.0,6.0,133.0
70.0,104.0,51.0,59.0
51.0,194.0,39.0,151.0
26.0,16.0,15.0,10.0
116.0,123.0,112.0,103.0
29.0,0.4408200956806092,13.0,0.053234748726784686
154.0,146.0,104.0,146.0
0.3898013934656813,18.0,0.36942596196423505,8.0
62.0,92.0,62.0,71.0
41.0,116.0,54.0,118.0
36.0,41.0,33.0,37.0
42.0,13.0,44.0,21.0
0.4172738764784063,29.0,0.016351086347840216,26.0
23.0,0.5897657299481404,15.0,0.6028099080541972
36.0,79.0,35.0,43.0
18.0,0.7125167055061646,11.0,0.07285969017885319
7.0,12.0,6.0,7.0
9.0,4.0,11.0,6.0
51.0,0.2691193153712339,40.0,1.0
12.0,31.0,24.0,22.0
125.0,29.0,108.0,32.0
65.0,71.0,62.0,45.0
54.0,25.0,54.0,21.0
57.0,118.0,47.0,82.0
0.8395227964030357,52.0,0.31446593229786546,36.0
58.0,14.0,53.0,10.0
44.0,48.0,27.0,38.0
10.0,44.0,7.0,20.0
13.0,30.0,7.0,27.0
463.0,438.0,330.0,314.0
59.0,22.0,58.0,8.0
83.0,63.0,54.0,43.0
251.0,266.0,214.0,211.0
134.0,66.0,115.0,65.0
88.0,74.0,79.0,46.0
13.0,26.0,16.0,23.0
127.0,74.0,100.0,58.0
0.4647804386807596,13.0,0.9388591507919966,9.0
43.0,0.7176316382479215,27.0,0.0011396065002429179
176.0,191.0,122.0,139.0
25.0,0.1577850784770335,12.0,0.42196870881740534
12.0,1.0,18.0,3.0
49.0,49.0,38.0,38.0
0.13474332503671504,79.0,0.1915193631088914,53.0
40.0,65.0,21.0,67.0
257.0,291.0,172.0,189.0
26.0,25.0,23.0,25.0
31.0,63.0,31.0,36.0
53.0,31.0,33.0,19.0
12.0,0.07854255164620771,18.0,0.1745519321731026
27.0,12.0,36.0,8.0
24.0,21.0,20.0,12.0
53.0,78.0,45.0,53.0
6.0,9.0,5.0,7.0
29.0,0.36133187761714924,32.0,0.295046069917521
28.0,21.0,21.0,19.0
424.0,461.0,366.0,380.0
35.0,23.0,30.0,12.0
11.0,9.0,7.0,7.0
34.0,34.0,22.0,16.0
43.0,19.0,36.0,15.0
27.0,227.0,25.0,145.0
14.0,7.0,15.0,17.0
35.0,18.0,40.0,15.0
81.0,0.5989218542522703,74.0,0.8694629048768402
79.0,1.0,61.0,0.35245708911325546
38.0,51.0,54.0,47.0
14.0,17.0,10.0,15.0
220.0,215.0,165.0,165.0
62.0,0.9916995906355699,81.0,2.0
56.0,0.36138853311945685,48.0,0.47472378481482036
62.0,24.0,48.0,14.0
40.0,0.5871289027789758,33.0,0.8767516771304713
32.0,5.0,13.0,2.0
10.0,28.0,14.0,17.0
135.0,54.0,132.0,42.0
3398.0,1460.0,2710.0,1089.0
602.0,54.0,446.0,44.0
57.0,30.0,32.0,37.0
92.0,82.0,70.0,43.0
20.0,0.47470066760984997,22.0,0.4962684914502017
24.0,11.0,17.0,13.0
18.0,23.0,11.0,21.0
10.0,1.0,10.0,0.4264189929928375
0.8804328165990852,14.0,0.49118995098264107,9.0
142.0,230.0,131.0,175.0
26.0,49.0,34.0,45.0
108.0,188.0,85.0,148.0
136.0,0.8595495624322819,101.0,0.518646996566036
5.0,24.0,4.0,20.0
91.0,0.13448835141041426,80.0,0.6149672387865094
0.5312773453517838,110.0,0.3381704386497336,64.0
34.0,6.0,21.0,5.0
20.0,0.1247445243557681,24.0,0.27442297345549915
0.6173890006320639,41.0,0.9537329250852035,36.0
88.0,67.0,72.0,62.0
4.0,21.0,2.0,7.0
40.0,0.768094933851078,22.0,0.019881806738291985
62.0,32.0,41.0,27.0
66.0,30.0,47.0,17.0
0.04594000214623439,180.0,1.0,145.0
24.0,0.0038604356480592683,14.0,0.23343958417820998
0.9186192149363523,17.0,0.41177075495397086,13.0
97.0,101.0,74.0,76.0
91.0,40.0,69.0,26.0
0.35788504855259484,125.0,0.47557412942739086,103.0
48.0,0.8472931525389147,54.0,0.39239437182067693
28.0,30.0,29.0,22.0
20.0,8.0,17.0,6.0
15.0,2.0,16.0,3.0
0.7896340687201299,15.0,0.4912760617028643,11.0
41.0,14.0,28.0,12.0
49.0,99.0,34.0,78.0
10.0,19.0,10.0,12.0
23.0,11.0,15.0,9.0
0.8720413845760205,17.0,1.0,10.0
16.0,6.0,22.0,9.0
361.0,173.0,284.0,160.0
152.0,14.0,126.0,17.0
17.0,449.0,16.0,344.0
37.0,0.2908804917222364,28.0,2.0
143.0,252.0,107.0,179.0
49.0,42.0,44.0,36.0
9.0,0.8995346376548269,9.0,0.7530108555655783
0.8833523603901694,15.0,0.6533039996824913,12.0
28.0,37.0,23.0,31.0
47.0,416.0,57.0,285.0
124.0,79.0,96.0,60.0
0.0721933265478667,46.0,0.4151102974607326,44.0
32.0,38.0,21.0,33.0
15.0,29.0,16.0,23.0
50.0,36.0,36.0,28.0
110.0,172.0,110.0,108.0
32.0,23.0,28.0,14.0
0.4853154751514642,19.0,0.49387123791110266,14.0
22.0,32.0,18.0,21.0
50.0,92.0,32.0,87.0
220.0,378.0,199.0,302.0
98.0,56.0,68.0,36.0
2.0,40.0,4.0,35.0
84.0,152.0,50.0,116.0
25.0,30.0,16.0,12.0
44.0,25.0,39.0,16.0
78.0,0.541624616515144,68.0,0.5018995389613518
105.0,132.0,89.0,124.0
80.0,90.0,77.0,78.0
67.0,19.0,53.0,21.0
134.0,282.0,107.0,195.0
37.0,59.0,32.0,35.0
0.3650251397564229,110.0,0.05927001382660069,88.0
115.0,168.0,106.0,114.0
329.0,291.0,275.0,262.0
3.0,18.0,2.0,25.0
59.0,21.0,47.0,32.0
7.0,25.0,4.0,27.0
23.0,15.0,22.0,11.0
211.0,108.0,175.0,58.0
16.0,60.0,17.0,45.0
1.0,40.0,0.4544586567626636,46.0
71.0,77.0,51.0,37.0
5.0,18.0,6.0,15.0
132.0,0.640011926900177,125.0,0.4089439104329182
36.0,0.12960498211731053,30.0,0.19824930686683628
207.0,271.0,163.0,182.0
84.0,77.0,57.0,61.0
168.0,215.0,140.0,168.0
1.0,34.0,1.0,29.0
40.0,138.0,34.0,123.0
140.0,230.0,87.0,187.0
2.0,12.0,1.0,11.0
14.0,18.0,10.0,9.0
106.0,30.0,73.0,39.0
146.0,154.0,115.0,106.0
56.0,110.0,59.0,89.0
55.0,164.0,35.0,129.0
52.0,7.0,40.0,6.0
55.0,22.0,37.0,14.0
0.6507620597624705,263.0,1.0,211.0
17.0,0.013642747273430844,15.0,1.0
213.0,184.0,176.0,124.0
25.0,12.0,23.0,9.0
0.9949125389041584,11.0,0.14692737037479253,13.0
224.0,188.0,167.0,151.0
48.0,15.0,23.0,11.0
15.0,27.0,15.0,15.0
62.0,7.0,66.0,10.0
209.0,789.0,175.0,573.0
29.0,0.5909179764379483,41.0,0.89277576020135
63.0,50.0,66.0,42.0
27.0,21.0,27.0,12.0
19.0,9.0,13.0,9.0
114.0,71.0,89.0,64.0
27.0,19.0,22.0,18.0
28.0,25.0,17.0,20.0
73.0,161.0,65.0,131.0
12.0,3.0,13.0,3.0
42.0,153.0,22.0,120.0
29.0,26.0,18.0,29.0
9.0,20.0,10.0,12.0
599.0,539.0,474.0,421.0
6.0,12.0,12.0,7.0
20.0,4.0,10.0,4.0
131.0,132.0,111.0,94.0
2.0,38.0,0.062311043918598874,22.0
8.0,9.0,4.0,7.0
0.9672655516206545,16.0,0.6823572021926014,2.0
1.0,18.0,1.0,22.0
21.0,27.0,15.0,22.0
246.0,286.0,165.0,227.0
21.0,17.0,26.0,15.0
0.25223286839106307,15.0,0.5775013344836641,6.0
9.0,12.0,10.0,15.0
15.0,11.0,12.0,11.0
24.0,7.0,22.0,13.0
16.0,4.0,11.0,0.02073278239528531
16.0,16.0,11.0,13.0
0.35886380457175426,28.0,0.597642088278821,14.0
23.0,76.0,26.0,58.0
51.0,192.0,43.0,137.0
137.0,68.0,101.0,54.0
30.0,0.3959445133741565,35.0,0.9779832403457672
97.0,83.0,75.0,58.0
31.0,0.8232791384287916,20.0,0.400683792918903
28.0,6.0,9.0,8.0
202.0,0.22824871295247817,159.0,0.4814517288891287
23.0,28.0,23.0,18.0
160.0,97.0,119.0,73.0
18.0,0.8817362067381594,17.0,0.16722193895949855
106.0,70.0,89.0,60.0
44.0,0.5198028025743875,42.0,0.10571261351703831
15.0,0.5334693183745699,13.0,0.7715350332274522
17.0,37.0,15.0,26.0
16.0,7.0,14.0,5.0
15.0,58.0,10.0,30.0
22.0,14.0,13.0,4.0
25.0,62.0,20.0,48.0
60.0,5.0,48.0,2.0
187.0,327.0,154.0,245.0
62.0,96.0,50.0,82.0
46.0,93.0,46.0,67.0
167.0,0.1924857935007953,121.0,1.0
271.0,227.0,240.0,171.0
93.0,58.0,82.0,31.0
22.0,2.0,28.0,3.0
21.0,13.0,15.0,16.0
54.0,6.0,32.0,3.0
212.0,78.0,193.0,56.0
39.0,66.0,42.0,62.0
1.0,30.0,0.9675251432987129,37.0
193.0,191.0,147.0,147.0
36.0,0.7363596471457176,32.0,0.5629719985063621
77.0,1.0,61.0,1.0
25.0,3.0,27.0,1.0
89.0,211.0,92.0,159.0
51.0,22.0,28.0,20.0
235.0,315.0,153.0,244.0
27.0,0.2489576814882586,20.0,0.7101016106408679
2.0,6.0,1.0,14.0
144.0,0.23950505653226395,89.0,0.5703725645398527
12.0,13.0,4.0,9.0
14.0,7.0,14.0,3.0
64.0,0.014211613710855331,46.0,0.682286467430224
286.0,167.0,187.0,101.0
55.0,25.0,42.0,17.0
335.0,241.0,249.0,187.0
39.0,14.0,40.0,15.0
22.0,25.0,11.0,21.0
275.0,86.0,222.0,51.0
104.0,149.0,100.0,136.0
47.0,19.0,28.0,12.0
174.0,0.7712297122420942,147.0,0.820031492895463
8.0,11.0,4.0,7.0
11.0,5.0,13.0,1.0
57.0,34.0,26.0,26.0
11.0,12.0,6.0,9.0
0.7244174363970897,31.0,0.5756311142588862,39.0
51.0,30.0,34.0,26.0
14.0,0.48087397126310527,13.0,2.0
7.0,0.5499648791178553,15.0,1.0
1.0,62.0,1.0,59.0
7.0,23.0,15.0,21.0
14.0,21.0,9.0,19.0
100.0,35.0,92.0,23.0
41.0,0.4188310039355526,28.0,0.44674434600100676
120.0,175.0,73.0,146.0
12.0,17.0,14.0,11.0
12.0,0.996026746883781,13.0,0.5411308186559746
175.0,279.0,145.0,224.0
30.0,8.0,21.0,5.0
61.0,99.0,41.0,57.0
1.0,178.0,1.0,149.0
775.0,2.0,644.0,2.0
49.0,49.0,37.0,33.0
206.0,209.0,159.0,145.0
6.0,6.0,8.0,5.0
21.0,39.0,23.0,27.0
0.24615593716542905,39.0,0.14829218472584316,37.0
280.0,164.0,212.0,122.0
22.0,50.0,16.0,34.0
22.0,158.0,22.0,129.0
49.0,16.0,35.0,8.0
51.0,88.0,34.0,67.0
0.22289984551857422,24.0,0.12384277784536746,18.0
28.0,12.0,11.0,8.0
14.0,13.0,22.0,13.0
77.0,12.0,73.0,11.0
66.0,52.0,35.0,33.0
58.0,76.0,45.0,47.0
20.0,53.0,24.0,32.0
75.0,81.0,65.0,76.0
577.0,540.0,467.0,437.0
42.0,0.3970126217764207,34.0,0.0023010305411935716
12.0,0.9127694193067787,13.0,0.04749993675453634
0.5158396828004496,22.0,0.5256811921710172,14.0
15.0,1.0,11.0,0.7386085394638492
9.0,8.0,7.0,6.0
11.0,15.0,5.0,7.0
192.0,96.0,196.0,71.0
130.0,312.0,102.0,240.0
75.0,41.0,47.0,29.0
147.0,66.0,123.0,40.0
16.0,2.0,9.0,5.0
45.0,11.0,41.0,13.0
47.0,31.0,50.0,25.0
23.0,18.0,12.0,11.0
649.0,267.0,506.0,207.0
54.0,48.0,41.0,36.0
62.0,225.0,59.0,153.0
194.0,19.0,161.0,16.0
117.0,0.30464619521443737,81.0,1.0
57.0,42.0,34.0,32.0
23.0,131.0,16.0,124.0
25.0,37.0,16.0,21.0
41.0,13.0,46.0,10.0
21.0,10.0,15.0,9.0
0.5229827625687701,193.0,0.6653892917129667,128.0
14.0,1.0,9.0,2.0
163.0,1.0,142.0,0.038991489184243
40.0,37.0,37.0,34.0
13.0,0.5756109883009374,13.0,0.346354566560062
87.0,106.0,76.0,88.0
9.0,24.0,9.0,17.0
7.0,9.0,7.0,13.0
73.0,66.0,46.0,37.0
12.0,13.0,10.0,10.0
6.0,31.0,8.0,26.0
36.0,215.0,22.0,160.0
160.0,203.0,111.0,150.0
16.0,7.0,11.0,7.0
343.0,112.0,299.0,81.0
69.0,109.0,48.0,65.0
177.0,236.0,172.0,157.0
33.0,37.0,28.0,33.0
35.0,10.0,25.0,7.0
283.0,307.0,222.0,227.0
4.0,11.0,10.0,3.0
10.0,23.0,12.0,6.0
19.0,45.0,12.0,58.0
193.0,80.0,138.0,68.0
1956.0,1908.0,1472.0,1438.0
147.0,153.0,119.0,116.0
62.0,41.0,52.0,31.0
149.0,222.0,116.0,190.0
51.0,43.0,43.0,26.0
53.0,417.0,49.0,327.0
9.0,14.0,8.0,6.0
204.0,117.0,165.0,103.0
20.0,65.0,11.0,40.0
5.0,78.0,1.0,37.0
63.0,77.0,49.0,63.0
33.0,28.0,32.0,22.0
76.0,33.0,74.0,28.0
20.0,7.0,12.0,6.0
32.0,29.0,29.0,19.0
33.0,2.0,19.0,1.0
0.5255475168466235,112.0,0.21025241855155408,80.0
32.0,49.0,39.0,35.0
66.0,238.0,75.0,181.0
83.0,50.0,81.0,27.0
18.0,33.0,23.0,21.0
120.0,74.0,79.0,51.0
79.0,104.0,63.0,72.0
2.0,39.0,0.3781744260365504,16.0
18.0,48.0,24.0,25.0
78.0,0.08449554972777829,56.0,0.7845695630263764
15.0,7.0,9.0,4.0
29.0,11.0,12.0,15.0
12.0,34.0,12.0,23.0
21.0,14.0,15.0,6.0
83.0,22.0,76.0,8.0
37.0,6.0,37.0,4.0
150.0,79.0,117.0,64.0
36.0,38.0,20.0,29.0
31.0,31.0,37.0,25.0
3.0,8.0,3.0,9.0
4.0,6.0,2.0,7.0
214.0,117.0,186.0,64.0
317.0,159.0,237.0,109.0
37.0,0.11338971219516114,40.0,0.5445553258485192
69.0,70.0,56.0,42.0
44.0,1273.0,39.0,1050.0
30.0,21.0,18.0,12.0
156.0,106.0,108.0,77.0
108.0,0.7377739021546689,86.0,0.44291699815223873
18.0,42.0,14.0,36.0
99.0,27.0,70.0,25.0
6.0,6.0,6.0,6.0
9.0,0.6102708327629206,11.0,0.23576856669370194
82.0,39.0,73.0,26.0
22.0,50.0,15.0,36.0
3.0,69.0,4.0,76.0
12.0,24.0,13.0,21.0
23.0,14.0,15.0,4.0
22.0,20.0,18.0,14.0
41.0,19.0,40.0,19.0
23.0,24.0,20.0,26.0
18.0,288.0,12.0,256.0
493.0,396.0,426.0,310.0
18.0,32.0,13.0,32.0
19.0,43.0,15.0,23.0
145.0,93.0,122.0,74.0
38.0,22.0,26.0,20.0
25.0,25.0,18.0,17.0
64.0,57.0,47.0,39.0
96.0,83.0,75.0,54.0
106.0,146.0,86.0,109.0
76.0,176.0,56.0,133.0
262.0,343.0,229.0,281.0
132.0,2.0,88.0,0.13058392707884614
7.0,11.0,17.0,8.0
33.0,3.0,15.0,4.0
33.0,21.0,40.0,18.0
3.0,50.0,1.0,26.0
10.0,11.0,8.0,13.0
3.0,17.0,2.0,12.0
15.0,11.0,13.0,6.0
18.0,20.0,11.0,10.0
327.0,3.0,221.0,2.0
27.0,22.0,22.0,21.0
25.0,2.0,9.0,0.041010116171410704
306.0,258.0,248.0,174.0
213.0,79.0,186.0,76.0
27.0,29.0,27.0,17.0
42.0,67.0,30.0,53.0
32.0,0.02808364255966922,36.0,0.5385851859258078
70.0,42.0,48.0,24.0
45.0,15.0,33.0,8.0
114.0,188.0,83.0,159.0
110.0,64.0,105.0,39.0
191.0,262.0,190.0,188.0
23.0,12.0,21.0,9.0
54.0,71.0,50.0,57.0
50.0,14.0,42.0,12.0
1179.0,1801.0,934.0,1470.0
27.0,34.0,21.0,30.0
48.0,0.3953772624503079,34.0,2.0
256.0,194.0,209.0,157.0
201.0,5.0,142.0,4.0
6.0,5.0,5.0,7.0
80.0,93.0,60.0,98.0
471.0,16.0,400.0,14.0
26.0,25.0,16.0,24.0
63.0,213.0,36.0,170.0
0.011883585702977983,35.0,0.43213976592178927,30.0
44.0,53.0,53.0,53.0
706.0,1625.0,582.0,1220.0
80.0,1.0,67.0,2.0
39.0,1.0,45.0,0.312414950053326
568.0,584.0,460.0,422.0
186.0,457.0,162.0,346.0
10.0,11.0,12.0,10.0
185.0,0.7788221737677183,173.0,0.7159719333635803
49.0,97.0,34.0,79.0
423.0,984.0,319.0,743.0
50.0,66.0,42.0,58.0
10.0,0.46363906583981673,10.0,0.9655067532199256
30.0,9.0,22.0,9.0
132.0,244.0,100.0,203.0
59.0,55.0,37.0,33.0
20.0,18.0,7.0,12.0
742.0,1641.0,573.0,1261.0
1316.0,3010.0,1084.0,2218.0
201.0,112.0,154.0,87.0
48.0,101.0,42.0,84.0
81.0,144.0,73.0,83.0
304.0,502.0,247.0,398.0
482.0,307.0,400.0,231.0
214.0,115.0,163.0,82.0
67.0,74.0,41.0,52.0
114.0,15.0,95.0,10.0
11.0,3.0,15.0,3.0
188.0,152.0,133.0,113.0
145.0,83.0,125.0,67.0
23.0,4.0,21.0,1.0
23.0,37.0,11.0,30.0
443.0,689.0,316.0,561.0
10.0,0.7772290320035276,8.0,0.10888279993559113
77.0,11.0,46.0,6.0
33.0,22.0,19.0,13.0
13.0,8.0,11.0,2.0
172.0,21.0,150.0,21.0
26.0,16.0,18.0,10.0
14.0,3.0,12.0,4.0
55.0,39.0,48.0,28.0
96.0,0.936551182173068,80.0,0.294947300113959
51.0,48.0,33.0,41.0
16.0,0.011497199332731745,13.0,0.7938174995134918
39.0,1.0,35.0,2.0
38.0,41.0,39.0,28.0
112.0,160.0,91.0,110.0
37.0,71.0,24.0,44.0
138.0,120.0,106.0,114.0
17.0,37.0,15.0,30.0
25.0,30.0,17.0,17.0
0.06681144255306815,27.0,0.8863894957513071,29.0
0.23884210081582413,379.0,3.0,310.0
26.0,18.0,27.0,11.0
28.0,14.0,12.0,13.0
64.0,40.0,44.0,31.0
15.0,5.0,13.0,7.0
22.0,0.4414388402506364,30.0,0.027452921080277415
221.0,61.0,174.0,47.0
13.0,46.0,14.0,30.0
35.0,49.0,30.0,27.0
45.0,36.0,47.0,33.0
5.0,11.0,7.0,11.0
38.0,82.0,26.0,46.0
15.0,0.364367747705613,11.0,0.9823033813804507
5.0,14.0,5.0,16.0
83.0,105.0,58.0,68.0
35.0,29.0,18.0,13.0
33.0,40.0,34.0,36.0
16.0,16.0,19.0,11.0
53.0,10.0,53.0,14.0
2.0,7.0,0.21733695160775568,10.0
17.0,57.0,32.0,53.0
27.0,40.0,19.0,40.0
104.0,2.0,93.0,2.0
59.0,58.0,58.0,46.0
21.0,3.0,31.0,4.0
5.0,97.0,4.0,65.0
330.0,373.0,232.0,294.0
65.0,6.0,66.0,6.0
17.0,25.0,27.0,10.0
234.0,163.0,226.0,123.0
23.0,0.4924143922013454,18.0,0.5949240449937949
0.4395806942663717,23.0,0.4602529004013859,14.0
64.0,0.17719591135502444,46.0,0.24442352128023692
12.0,2.0,5.0,3.0
2.0,9.0,0.23542928276862352,10.0
79.0,22.0,58.0,13.0
3.0,10.0,1.0,7.0
83.0,49.0,53.0,26.0
74.0,34.0,60.0,25.0
46.0,0.43389294880836315,24.0,1.0
0.7915112153562074,195.0,0.34806242100858265,142.0
21.0,23.0,19.0,21.0
38.0,37.0,20.0,21.0
17.0,6.0,10.0,5.0
46.0,49.0,28.0,25.0
27.0,27.0,35.0,20.0
29.0,33.0,37.0,29.0
18.0,10.0,8.0,11.0
61.0,45.0,33.0,50.0
64.0,35.0,46.0,26.0
19.0,15.0,12.0,7.0
68.0,20.0,64.0,14.0
31.0,2.0,14.0,4.0
61.0,0.6194902406866003,37.0,1.0
16.0,2.0,20.0,3.0
180.0,583.0,134.0,472.0
178.0,138.0,144.0,137.0
15.0,0.5165492886128232,14.0,0.06819134345610411
194.0,359.0,189.0,267.0
36.0,8.0,21.0,6.0
76.0,83.0,54.0,66.0
199.0,206.0,161.0,146.0
18.0,12.0,9.0,18.0
30.0,25.0,23.0,24.0
18.0,11.0,25.0,7.0
2.0,740.0,2.0,633.0
53.0,447.0,42.0,322.0
80.0,24.0,57.0,13.0
109.0,73.0,90.0,52.0
34.0,73.0,34.0,47.0
60.0,109.0,46.0,78.0
35.0,41.0,23.0,35.0
60.0,84.0,62.0,43.0
158.0,52.0,109.0,36.0
138.0,119.0,104.0,97.0
0.6059732992986636,119.0,0.38138024195738995,81.0
2.0,41.0,0.8969131914170068,23.0
13.0,0.07275500841419258,17.0,0.2732362658347993
17.0,0.32175863311086106,17.0,4.0
70.0,156.0,47.0,96.0
11.0,4.0,16.0,7.0
26.0,43.0,35.0,36.0
65.0,34.0,44.0,31.0
0.15922007527311344,17.0,0.953365539404283,14.0
20.0,0.19569047550104268,24.0,0.9483155709625313
23.0,9.0,15.0,5.0
10.0,17.0,7.0,21.0
10.0,12.0,7.0,9.0
19.0,45.0,11.0,35.0
2.0,19.0,5.0,16.0
12.0,32.0,9.0,21.0
74.0,29.0,39.0,25.0
199.0,140.0,136.0,102.0
17.0,17.0,20.0,2.0
