"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1049",0.999998555193292,9.999999988e-11,1.44360670850534e-06,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11
"1050",9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11,3.84116733902903e-05,0.99996158712661,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11
"1051",9.999999988e-11,0.9999999987,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11
"1052",9.999999992e-11,9.999999992e-11,9.999999992e-11,9.999999992e-11,0.0370135501541008,9.999999992e-11,3.18220512478747e-10,9.999999992e-11,9.999999992e-11,9.999999992e-11,0.899868495863981,0.0628592002114053,0.000258751933031222,7.19260779362903e-10
"1053",9.99999999400302e-11,9.99999999400302e-11,9.99999999400302e-11,9.99999999400302e-11,9.99999999400302e-11,5.12483116512151e-06,9.99999999400302e-11,0.0853595607828867,0.231666339064658,0.668631845404238,3.06096280496991e-09,2.57881212430503e-06,0.000190752470796783,0.0141437949731678
"1054",9.999999993e-11,9.999999993e-11,9.999999993e-11,9.999999993e-11,2.38238736205703e-07,9.999999993e-11,9.999999993e-11,9.999999993e-11,0.004443464252195,3.22963699084227e-07,0.0011316483730344,0.109060468232939,0.583125638353376,0.30223821888602
"1055",9.99999999100272e-11,9.99999999100272e-11,9.99999999100272e-11,9.99999999100272e-11,9.99999999100272e-11,9.99999999100272e-11,9.99999999100272e-11,1.71146492145769e-10,0.886357802326669,0.109455857520063,9.99999999100272e-11,9.99999999100272e-11,5.48739139536968e-08,0.00418628420820835
"1056",9.99999998906075e-11,9.99999998906075e-11,9.99999998906075e-11,9.99999998906075e-11,9.99999998906075e-11,9.99999998906075e-11,9.99999998906075e-11,9.99999998906075e-11,0.343088585713108,9.99999998906075e-11,9.99999998906075e-11,9.99999998906075e-11,2.90599351679841e-08,0.656911384126957
"1057",9.99999999e-11,9.99999999e-11,9.99999999e-11,9.99999999e-11,9.99999999e-11,9.99999999e-11,9.99999999e-11,9.99999999e-11,0.000123509086414915,9.99999999e-11,9.99999999e-11,2.40030804447998e-09,0.00214034345405237,0.997736144059225
"1058",9.99999998976212e-11,9.99999998976212e-11,9.99999998976212e-11,9.99999998976212e-11,9.99999998976212e-11,9.99999998976212e-11,9.99999998976212e-11,9.99999998976212e-11,9.99999998976212e-11,9.99999998976212e-11,0.000170469884725683,0.973206413310965,0.0266231157043091,9.99999998976212e-11
"1059",9.99999999000018e-11,9.99999999000018e-11,9.99999999000018e-11,9.99999999000018e-11,9.99999999000018e-11,9.99999999000018e-11,9.99999999000018e-11,9.99999999000018e-11,9.99999999000018e-11,9.99999999000018e-11,2.16443925366712e-05,0.357825232613004,0.642088575283288,6.45467111716765e-05
"1060",0.9999999987,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11
"1061",9.99999998820513e-11,9.99999998820513e-11,9.99999998820513e-11,9.99999998820513e-11,0.00281006254944517,9.99999998820513e-11,0.997189936250555,9.99999998820513e-11,9.99999998820513e-11,9.99999998820513e-11,9.99999998820513e-11,9.99999998820513e-11,9.99999998820513e-11,9.99999998820513e-11
"1062",9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11,0.999563818168934,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11,0.000436180631066195,9.999999988e-11,9.999999988e-11,9.999999988e-11
"1063",9.999999991e-11,9.999999991e-11,9.999999991e-11,9.999999991e-11,9.999999991e-11,9.999999991e-11,9.999999991e-11,9.999999991e-11,6.4410695836681e-06,9.999999991e-11,6.7170146334149e-08,0.0108378079795065,0.789336274141585,0.199819408739179
"1064",9.6139213852331e-08,9.99999999600018e-11,0.137778502900554,9.99999999600018e-11,0.123714677131254,9.99999999600018e-11,0.7129776857082,9.99999999600018e-11,2.98373597363768e-07,8.16495700867653e-10,0.0222266030218621,0.00281837820575947,0.000464704612032005,1.90526910312786e-05
"1065",9.99999999e-11,9.99999999e-11,9.99999999e-11,9.99999999e-11,9.99999999e-11,9.99999999e-11,9.99999999e-11,9.99999999e-11,9.99999999e-11,9.99999999e-11,9.90235577936609e-08,0.560471299541684,0.439528591938917,8.49584083985252e-09
"1066",9.99999999400654e-11,9.99999999400654e-11,9.99999999400654e-11,9.99999999400654e-11,0.202262282932221,9.99999999400654e-11,0.00391892014791726,9.99999999400654e-11,7.83923350742334e-05,6.49909304262893e-08,0.431862019355584,0.261736904294955,0.093921572636845,0.00621984270647275
"1067",9.999999998e-11,9.999999998e-11,1.169779226274e-10,8.6436770972978e-09,0.00566806934205897,8.735953645288e-05,0.000142768668524575,0.0119802483397864,0.250430027841053,0.0977143556210503,0.0318929591977346,0.0989241101609527,0.203881053220348,0.299279039111384
"1068",9.9999999955634e-11,9.9999999955634e-11,9.9999999955634e-11,9.9999999955634e-11,0.00434129102228881,9.9999999955634e-11,1.30177614707673e-05,1.2071798329772e-05,0.0958819939032342,0.00632832842166608,0.048636507670008,0.186600165140592,0.348463227284336,0.309723396498074
"1069",9.999999994e-11,9.999999994e-11,9.999999994e-11,9.999999994e-11,0.0400963872162917,9.999999994e-11,1.97540158497661e-05,9.999999994e-11,4.74088631753797e-05,6.0043669715936e-09,0.346815058872451,0.422702103078019,0.181057926758249,0.00926135459159702
"1070",0.999904320559164,9.99999998800027e-11,9.56782408362476e-05,9.99999998800027e-11,9.99999998800027e-11,9.99999998800027e-11,9.99999998800027e-11,9.99999998800027e-11,9.99999998800027e-11,9.99999998800027e-11,9.99999998800027e-11,9.99999998800027e-11,9.99999998800027e-11,9.99999998800027e-11
"1071",9.99999999149189e-11,9.99999999149189e-11,9.99999999149189e-11,9.99999999149189e-11,7.55570118149471e-07,9.99999999149189e-11,9.99999999149189e-11,9.99999999149189e-11,9.99999999149189e-11,9.99999999149189e-11,0.0265845344180826,0.75149421112465,0.221782031461505,0.000138466525643998
"1072",9.99999999200025e-11,9.99999999200025e-11,9.99999999200025e-11,9.99999999200025e-11,3.74987683835903e-07,9.99999999200025e-11,9.99999999200025e-11,9.99999999200025e-11,1.29024318394679e-06,9.99999999200025e-11,0.00608269917014548,0.393452798979815,0.586948275565491,0.0135145602536808
"1073",9.99999999800012e-11,0.00234346237395129,9.99999999800012e-11,0.17538135623257,7.65747153512772e-06,0.334103456809628,6.55618593511195e-08,0.32845005727275,0.0432066826185661,0.098956004369233,9.81641709052467e-05,0.000715471284689864,0.00306339934145437,0.013674222292858
"1074",9.99999999000039e-11,9.99999999000039e-11,9.99999999000039e-11,9.99999999000039e-11,9.99999999000039e-11,9.99999999000039e-11,9.99999999000039e-11,9.99999999000039e-11,2.70575473223724e-08,9.99999999000039e-11,9.99999999000039e-11,0.00016017070324977,0.706058955149406,0.293780846089797
"1075",9.99999999200687e-11,9.99999999200687e-11,9.99999999200687e-11,9.99999999200687e-11,8.60362770835502e-07,9.99999999200687e-11,9.99999999200687e-11,9.99999999200687e-11,5.92201181585359e-06,9.99999999200687e-11,0.00700933995012868,0.366548223420822,0.603487245719032,0.0229484077354299
"1076",9.99999999203051e-11,9.99999999203051e-11,9.99999999203051e-11,9.99999999203051e-11,9.99999999203051e-11,9.99999999203051e-11,9.99999999203051e-11,9.99999999203051e-11,0.16231358585948,0.000192017607369282,6.88710167477549e-07,0.00166097954525687,0.08549930286781,0.750333424609916
"1077",9.99999999200000e-11,9.99999999200000e-11,9.99999999200000e-11,9.99999999200000e-11,9.99999999200000e-11,9.99999999200000e-11,9.99999999200000e-11,3.8462992617161e-10,0.918414979130507,0.0409852361715515,9.99999999200000e-11,1.71436704530075e-09,1.44866904330936e-05,0.0405852951085112
"1078",9.99999999189341e-11,9.99999999189341e-11,0.630337713545599,9.99999999189341e-11,0.00120480375185321,9.99999999189341e-11,0.368450917205304,9.99999999189341e-11,9.99999999189341e-11,9.99999999189341e-11,6.54746208033151e-06,1.71351639160758e-08,9.99999999189341e-11,9.99999999189341e-11
"1079",9.99999999400003e-11,9.99999999400003e-11,9.99999999400003e-11,9.99999999400003e-11,0.0188681031884299,9.99999999400003e-11,6.34318604144212e-06,9.99999999400003e-11,0.000292205290979735,1.074358147508e-07,0.236169406479243,0.440404556627841,0.277877089463906,0.0263821877277451
"1080",9.999999996e-11,9.999999996e-11,9.999999996e-11,9.999999996e-11,0.000429904858292106,1.82772512692674e-09,2.96768855407743e-07,0.000140712718229454,0.228698652477695,0.0290038580605705,0.0108158456517835,0.0812619784101556,0.245644741881064,0.404004006945628
"1081",9.99999999104094e-11,9.99999999104094e-11,9.99999999104094e-11,0.00132178577134303,9.99999999104094e-11,0.898135995724506,9.99999999104094e-11,0.100502355735143,2.10197383617021e-08,3.98408492694288e-05,9.99999999104094e-11,9.99999999104094e-11,9.99999999104094e-11,9.99999999104094e-11
"1082",6.3618796160192e-08,9.999999988e-11,0.999999935181204,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11
"1083",9.99999999303887e-11,9.99999999303887e-11,9.99999999303887e-11,9.99999999303887e-11,9.99999999303887e-11,1.36753494793151e-06,9.99999999303887e-11,0.111123638448006,0.120284873090865,0.766215623382123,9.99999999303887e-11,2.61306171876272e-08,7.33196374467561e-06,0.00236713874969657
"1084",9.99999999260938e-11,9.99999999260938e-11,9.99999999260938e-11,9.99999999260938e-11,0.618117841196235,9.99999999260938e-11,0.32376566612604,9.99999999260938e-11,9.99999999260938e-11,9.99999999260938e-11,0.0571493655705121,0.000953995243688226,1.31262439071486e-05,4.8196167962525e-09
"1085",9.99999999272527e-11,9.99999999272527e-11,9.99999999272527e-11,9.99999999272527e-11,9.99999999272527e-11,9.99999999272527e-11,9.99999999272527e-11,9.67147550964336e-09,0.781925387683404,0.0291371204675506,9.99999999272527e-11,2.94918854337474e-06,0.00125681855359617,0.18767771363543
"1086",9.99999998900002e-11,9.99999998900002e-11,9.99999998900002e-11,9.99999998900002e-11,9.99999998900002e-11,9.99999998900002e-11,9.99999998900002e-11,9.99999998900002e-11,9.99999998900002e-11,9.99999998900002e-11,8.02563446010444e-06,0.996195432049249,0.00379654121629114,9.99999998900002e-11
"1087",9.99999999100009e-11,9.99999999100009e-11,9.99999999100009e-11,9.99999999100009e-11,3.92108456963793e-10,9.99999999100009e-11,9.99999999100009e-11,9.99999999100009e-11,9.99999999100009e-11,9.99999999100009e-11,0.00324703337330559,0.790241468309052,0.206502359403568,9.13762196544221e-06
"1088",9.99999999000001e-11,9.99999999000001e-11,9.99999999000001e-11,9.99999999000001e-11,9.99999999000001e-11,9.99999999000001e-11,9.99999999000001e-11,9.99999999000001e-11,0.000357320326832305,9.99999999000001e-11,9.99999999000001e-11,9.77166556515453e-08,0.0078843724519981,0.991758208504514
"1089",9.99999999000004e-11,9.99999999000004e-11,9.99999999000004e-11,9.99999999000004e-11,0.245714001750621,9.99999999000004e-11,0.754183644439252,9.99999999000004e-11,9.99999999000004e-11,9.99999999000004e-11,0.000102352096036316,7.14090444013044e-10,9.99999999000004e-11,9.99999999000004e-11
"1090",9.99999999500013e-11,9.99999999500013e-11,9.99999999500013e-11,9.99999999500013e-11,0.0242686106273646,9.99999999500013e-11,0.000135541937671265,2.50318408803658e-08,0.0139286785886404,0.00021369987593853,0.156465024023891,0.324506710286262,0.349693130042425,0.130788579085967
"1091",9.99999999700163e-11,0.81626026447366,9.99999999700163e-11,0.151077380784294,1.30154865503034e-10,0.0272959738032881,9.99999999700163e-11,0.00494652690767042,5.87029824429685e-05,0.000352495246857625,4.91257833179993e-09,8.90665444614249e-08,7.4004194898824e-07,7.8213505605545e-06
"1092",0.994449484841968,9.99999999007887e-11,0.00554941104181208,9.99999999007887e-11,1.26186356642917e-09,9.99999999007887e-11,1.1018543566836e-06,9.99999999007887e-11,9.99999999007887e-11,9.99999999007887e-11,9.99999999007887e-11,9.99999999007887e-11,9.99999999007887e-11,9.99999999007887e-11
"1093",9.99999999000005e-11,9.99999999000005e-11,9.99999999000005e-11,9.99999999000005e-11,9.99999999000005e-11,9.99999999000005e-11,9.99999999000005e-11,9.99999999000005e-11,0.329339393729478,5.14628500846834e-10,9.99999999000005e-11,9.99999999000005e-11,8.76049364646721e-07,0.670659728706529
"1094",9.999999992e-11,9.999999992e-11,9.999999992e-11,9.999999992e-11,9.999999992e-11,9.999999992e-11,9.999999992e-11,9.999999992e-11,0.00555327139034828,9.12533565131417e-10,3.59730730474398e-10,0.000217577283373539,0.0967286947241707,0.897500454529843
"1095",9.99999998945511e-11,9.99999998945511e-11,9.99999998945511e-11,9.99999998945511e-11,9.99999998945511e-11,9.99999998945511e-11,9.99999998945511e-11,9.99999998945511e-11,9.99999998945511e-11,9.99999998945511e-11,0.120674939658036,0.87926855736824,5.65018737240322e-05,9.99999998945511e-11
"1096",9.99999998900002e-11,9.99999998900002e-11,9.99999998900002e-11,9.99999998900002e-11,9.99999998900002e-11,9.99999998900002e-11,9.99999998900002e-11,9.99999998900002e-11,9.99999998900002e-11,9.99999998900002e-11,9.99999998900002e-11,0.000141067372052154,0.996886527834996,0.00297240369295201
"1097",9.99999999200016e-11,9.99999999200016e-11,9.99999999200016e-11,9.99999999200016e-11,9.99999999200016e-11,9.99999999200016e-11,9.99999999200016e-11,9.99999999200016e-11,0.0362833695952985,1.15885013014277e-06,1.0020944893388e-07,0.00137035268023665,0.125122162117484,0.837222855747401
"1098",9.99999999100168e-11,9.99999999100168e-11,9.99999999100168e-11,9.99999999100168e-11,0.00470388571900808,9.99999999100168e-11,9.99999999100168e-11,9.99999999100168e-11,9.99999999100168e-11,9.99999999100168e-11,0.847849795305414,0.146763843716297,0.000682473354082845,1.00519802891938e-09
"1099",9.99999999100817e-11,9.99999999100817e-11,9.99999999100817e-11,9.99999999100817e-11,9.99999999100817e-11,9.99999999100817e-11,9.99999999100817e-11,9.99999999100817e-11,0.0319473165162236,2.34269709486085e-08,9.99999999100817e-11,6.05783716959488e-06,0.0144078252707385,0.953638776048897
"1100",9.99999999502828e-11,9.99999999502828e-11,9.99999999502828e-11,9.99999999502828e-11,0.0299256388799973,9.99999999502828e-11,0.000389791425180001,7.06949797047194e-07,0.0274402770272455,0.000942540958952571,0.149293970612719,0.29249243614916,0.337430565971829,0.16208407152512
"1101",0.119099457745607,9.99999999095527e-11,0.880742645357667,9.99999999095527e-11,5.09490206181773e-08,9.99999999095527e-11,0.000157844947705234,9.99999999095527e-11,9.99999999095527e-11,9.99999999095527e-11,9.99999999095527e-11,9.99999999095527e-11,9.99999999095527e-11,9.99999999095527e-11
"1102",9.99999999162518e-11,9.99999999162518e-11,9.99999999162518e-11,9.99999999162518e-11,9.99999999162518e-11,9.99999999162518e-11,9.99999999162518e-11,9.99999999162518e-11,0.0459262571198666,2.38204295149752e-07,9.99999999162518e-11,4.01820011994906e-05,0.0286645702871028,0.925368751487536
"1103",9.99999999501037e-11,9.99999999501037e-11,9.99999999501037e-11,9.99999999501037e-11,0.00113885344885642,9.99999999501037e-11,6.61689665382407e-07,2.60270540519671e-06,0.101158968713881,0.00456100065831521,0.025865702291834,0.154155658762776,0.356308795043363,0.356807756185904
"1104",9.99999999603131e-11,9.99999999603131e-11,9.99999999603131e-11,1.18798187745763e-05,3.83795487458713e-08,0.0260288860943476,9.99999999603131e-11,0.474281609308131,0.128022286451578,0.347591669274784,4.55726043394396e-06,0.000164278256551955,0.00185652716134573,0.0220382675945041
"1105",9.99999998900001e-11,9.99999998900001e-11,9.99999998900001e-11,9.99999998900001e-11,9.99999998900001e-11,9.99999998900001e-11,9.99999998900001e-11,9.99999998900001e-11,0.995578944154373,0.00440093642678181,9.99999998900001e-11,9.99999998900001e-11,9.99999998900001e-11,2.01183188451391e-05
"1106",9.999999997e-11,9.999999997e-11,9.999999997e-11,2.29377745888509e-09,7.22453745760062e-06,0.000297711817184468,2.61808853567241e-09,0.0695356295657697,0.384670214645169,0.337742120749023,0.000347351631608471,0.00555589330872782,0.0335991066153595,0.168244741917835
"1107",9.99999999500029e-11,9.99999999500029e-11,9.99999999500029e-11,9.99999999500029e-11,2.41059799973195e-08,1.41686871682226e-08,9.99999999500029e-11,0.00242457603575002,0.536484208364932,0.229660418422635,1.51482467277519e-05,0.00133276969469455,0.0202499457754165,0.209832894685177
"1108",0.000774196090745933,9.99999999360266e-11,0.951595943836869,9.99999999360266e-11,0.000610146485585707,9.99999999360266e-11,0.0470016160764416,9.99999999360266e-11,9.99999999360266e-11,9.99999999360266e-11,1.77146795826427e-05,3.68571299338251e-07,1.35594759373151e-08,9.99999999360266e-11
"1109",0.804885625915003,9.99999999241529e-11,0.194462735363202,9.99999999241529e-11,3.88566946135916e-06,9.99999999241529e-11,0.000647671871035528,9.99999999241529e-11,9.99999999241529e-11,9.99999999241529e-11,7.90907425808383e-08,1.29055572690394e-09,9.99999999241529e-11,9.99999999241529e-11
"1110",9.99999999600186e-11,9.99999999600186e-11,9.99999999600186e-11,9.99999999600186e-11,0.00646631127901357,9.48520753046388e-09,5.09805245695693e-05,0.000136808202445682,0.133116230742813,0.016158394695819,0.0511555023463155,0.168609558673445,0.31077897496467,0.313527228685701
"1111",9.999999996e-11,9.999999996e-11,9.999999996e-11,9.999999996e-11,6.15746974076782e-05,5.63551893520611e-08,1.70375530291227e-08,0.00114198254045167,0.360757859161011,0.0851787538869123,0.0026629564355404,0.0322825811961296,0.140248650044475,0.37766556824533
"1112",9.99999999500006e-11,9.99999999500006e-11,9.99999999500006e-11,9.99999999500006e-11,0.0114045642045798,9.99999999500006e-11,3.24494137443896e-05,7.35585448882277e-08,0.0245368236155123,0.00047296796967155,0.105258279295405,0.291332160750563,0.383529254571128,0.18343342612085
"1113",9.99999999667997e-11,9.99999999667997e-11,9.99999999667997e-11,9.99999999667997e-11,0.0313670928014519,3.95489487600124e-10,0.000766731126682154,1.40985727566587e-05,0.0519054426676942,0.00367535594526632,0.132211117945671,0.257065279277014,0.3235273752525,0.199467505615475
"1114",9.99999999303278e-11,9.99999999303278e-11,9.99999999303278e-11,9.99999999303278e-11,9.99999999303278e-11,9.99999999303278e-11,9.99999999303278e-11,6.14027028491373e-05,0.667582470942812,0.15810087105648,7.50439440209873e-08,7.87982429728262e-05,0.00484104796616114,0.169335333344781
"1115",9.99999999400718e-11,9.99999999400718e-11,9.99999999400718e-11,9.99999999400718e-11,2.39438105109081e-09,9.99999999400718e-11,9.99999999400718e-11,4.48927434718859e-05,0.568004676234883,0.0858309533514961,6.16156337747663e-06,0.00124987367466616,0.0273330925565495,0.317530346881174
"1116",0.0487249691413026,9.99999999521443e-11,0.819386228631188,9.99999999521443e-11,0.00793326133624389,9.99999999521443e-11,0.122941094795015,9.99999999521443e-11,6.85666713948757e-09,9.99999999521443e-11,0.000915157512133325,8.66259103496393e-05,1.22117467843586e-05,4.43570315617917e-07
"1117",9.99999999600071e-11,9.99999999600071e-11,1.3419572754913e-09,9.99999999600071e-11,0.112266629147697,9.99999999600071e-11,0.00563431034211918,6.78238919671649e-08,0.00732565491885679,0.000159411674831969,0.273299660505809,0.300649133773007,0.23240017030253,0.0682649597692993
"1118",9.99999999600712e-11,9.99999999600712e-11,0.000377028027537046,9.99999999600712e-11,0.330297152218127,9.99999999600712e-11,0.208692347468558,4.67377415705079e-08,0.00126559296636658,3.48487750077051e-05,0.253750369466207,0.12816785776081,0.0642976874217879,0.0131170687578571
"1119",9.99999999601076e-11,9.99999999601076e-11,9.99999999601076e-11,9.99999999601076e-11,0.0159192136160371,1.65071350173201e-10,0.000179837365256219,1.23478888563869e-05,0.0650765598987909,0.00437910509709012,0.0957094250721057,0.237283344590301,0.342760785976888,0.238679379929603
"1120",0.0355434288566304,9.99999999600049e-11,0.757870177934677,9.99999999600049e-11,0.0172302968047636,9.99999999600049e-11,0.186349162739147,9.99999999600049e-11,7.49938228714116e-08,4.2305201735604e-10,0.00261540829204214,0.000329130969444396,5.9203078651823e-05,3.11550776879645e-06
"1121",9.999999992e-11,9.999999992e-11,9.999999992e-11,9.999999992e-11,0.433269545612458,9.999999992e-11,1.9398476048499e-05,9.999999992e-11,9.999999992e-11,9.999999992e-11,0.554167563888164,0.0124862738730544,5.72166294136559e-05,7.20861906305927e-10
"1122",9.99999999565756e-11,9.99999999565756e-11,9.99999999565756e-11,9.99999999565756e-11,0.000777005090890574,9.99999999565756e-11,5.48567599631712e-07,2.33159822100882e-05,0.15892089799518,0.0125235159941118,0.0177750957827639,0.116044469285305,0.303859128508942,0.390076022292997
"1123",9.99999999446211e-11,0.886152483630865,9.99999999446211e-11,0.104876719843194,9.99999999446211e-11,0.00843464521565837,9.99999999446211e-11,0.000525048705715748,6.23039757063026e-07,1.04482732733773e-05,9.99999999446211e-11,9.99999999446211e-11,9.31162132033937e-10,2.97603744185509e-08
"1124",0.13673539774866,9.99999999044121e-11,0.863153283679336,9.99999999044121e-11,2.82629950051565e-08,9.99999999044121e-11,0.000111289309008327,9.99999999044121e-11,9.99999999044121e-11,9.99999999044121e-11,9.99999999044121e-11,9.99999999044121e-11,9.99999999044121e-11,9.99999999044121e-11
"1125",9.99999999501373e-11,9.99999999501373e-11,8.75593233746988e-05,9.99999999501373e-11,0.413359053323396,9.99999999501373e-11,0.322137021327217,9.99999999501373e-11,2.01909355112497e-05,6.80863670446892e-08,0.198104764623529,0.0518780861450134,0.0135091915797736,0.000904064155818736
"1126",9.99999999200016e-11,9.99999999200016e-11,9.99999999200016e-11,9.99999999200016e-11,0.0883852051898356,9.99999999200016e-11,1.06842865334421e-07,9.99999999200016e-11,9.99999999200016e-11,9.99999999200016e-11,0.816125631536905,0.0941085461845662,0.00138043329672734,7.61491000515099e-08
"1127",9.999999994e-11,9.999999994e-11,9.999999994e-11,9.999999994e-11,0.00204757207144421,9.999999994e-11,4.50865711576508e-09,9.999999994e-11,1.95747937687181e-05,1.95700727942418e-10,0.14492443686093,0.527219544264978,0.313465053777732,0.0123238129267891
"1128",9.99999999100046e-11,9.99999999100046e-11,9.99999999100046e-11,9.99999999100046e-11,3.34177641463559e-08,9.99999999100046e-11,9.99999999100046e-11,9.99999999100046e-11,9.99999999100046e-11,9.99999999100046e-11,0.01538857914854,0.842195272112644,0.142406780021902,9.33439915013057e-06
"1129",0.00310432064222588,9.99999999201187e-11,0.993902689498005,9.99999999201187e-11,5.052364059409e-06,9.99999999201187e-11,0.00298790559947196,9.99999999201187e-11,9.99999999201187e-11,9.99999999201187e-11,3.09679275648212e-08,1.28310553365355e-10,9.99999999201187e-11,9.99999999201187e-11
"1130",9.99999999000009e-11,9.99999999000009e-11,9.99999999000009e-11,9.99999999000009e-11,9.99999999000009e-11,9.99999999000009e-11,9.99999999000009e-11,9.99999999000009e-11,9.99999999000009e-11,9.99999999000009e-11,3.21115809930099e-06,0.232515646739503,0.767395346253203,8.57948491945226e-05
"1131",9.9999999944269e-11,9.9999999944269e-11,9.9999999944269e-11,9.9999999944269e-11,2.1241194813171e-06,9.9999999944269e-11,9.9999999944269e-11,6.65422684578944e-05,0.389732451129265,0.0481336888268132,0.00045171990223752,0.0152653724408132,0.112293714190989,0.434054386521943
"1132",9.99999999300131e-11,9.99999999300131e-11,9.99999999300131e-11,9.99999999300131e-11,0.61481242643734,9.99999999300131e-11,0.029940447227067,9.99999999300131e-11,1.72485073398667e-09,9.99999999300131e-11,0.322156620049746,0.0311962728042442,0.00188782537960349,6.40567714883993e-06
"1133",8.62303871349751e-10,9.99999999602325e-11,0.0284086236406429,9.99999999602325e-11,0.230105857512845,9.99999999602325e-11,0.660573960505985,9.99999999602325e-11,5.41097575881522e-06,2.99388447128116e-08,0.065085582759645,0.0126750926737966,0.0029474587896476,0.000197981940531135
"1134",9.99999999400000e-11,9.99999999400000e-11,9.99999999400000e-11,9.99999999400000e-11,0.00284865018083988,9.99999999400000e-11,6.90075842451872e-08,9.99999999400000e-11,0.000495102599763529,1.08815723852047e-07,0.112578444856309,0.436860906961541,0.399037759211768,0.0481789577664711
"1135",9.99999999200012e-11,9.99999999200012e-11,9.99999999200012e-11,9.99999999200012e-11,9.99999999200012e-11,5.12902108421664e-07,9.99999999200012e-11,0.413066408137958,0.00579684300389532,0.581132736037035,9.99999999200012e-11,9.99999999200012e-11,1.4791245856762e-10,3.49897109054609e-06
"1136",0.9999999987,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11
"1137",9.99999999009624e-11,9.99999999009624e-11,0.000179404723980867,9.99999999009624e-11,0.000614501360226809,9.99999999009624e-11,0.99920591134898,9.99999999009624e-11,9.99999999009624e-11,9.99999999009624e-11,1.81566812167759e-07,9.99999999009624e-11,9.99999999009624e-11,9.99999999009624e-11
"1138",0.0763606072936696,9.99999999500138e-11,0.864521464593265,9.99999999500138e-11,0.00201765766125222,9.99999999500138e-11,0.056943458744197,9.99999999500138e-11,1.1786632420729e-10,9.99999999500138e-11,0.000147306016702368,8.67448363132743e-06,8.14637387772254e-07,1.59520285314354e-08
"1139",9.9999999939956e-11,9.9999999939956e-11,9.9999999939956e-11,9.9999999939956e-11,9.9999999939956e-11,1.04880004936196e-10,9.9999999939956e-11,0.00268559791010264,0.41733599691261,0.558106120344835,9.9999999939956e-11,5.88284745924692e-07,0.000125484256508674,0.0217462114863179
"1140",9.99999999e-11,9.99999999e-11,9.99999999e-11,9.99999999e-11,0.00217369468442913,9.99999999e-11,9.99999999e-11,9.99999999e-11,9.99999999e-11,9.99999999e-11,0.996854422806945,0.000971879781586028,1.72703934298666e-09,9.99999999e-11
"1141",9.99999999460268e-11,9.99999999460268e-11,9.99999999460268e-11,9.99999999460268e-11,0.0629718852211824,9.99999999460268e-11,0.000467559117418036,9.99999999460268e-11,0.00181842698047529,7.2692923954368e-06,0.279544231060706,0.362056702125883,0.248846663198862,0.0442872624030773
"1142",9.9999999940212e-11,9.9999999940212e-11,1.997863452873e-07,9.9999999940212e-11,0.537232922721273,9.9999999940212e-11,0.287824632226867,9.9999999940212e-11,2.74012003857362e-08,9.9999999940212e-11,0.157181251747413,0.0162358283239656,0.00150940832706133,1.57288658748003e-05
"1143",9.99999999407423e-11,9.99999999407423e-11,9.99999999407423e-11,9.99999999407423e-11,0.004593505295357,9.99999999407423e-11,9.13948975406087e-07,9.99999999407423e-11,0.00415400968498024,8.68622094685626e-06,0.100271282181263,0.362023376127405,0.42131745196988,0.107630773971192
"1144",0.999998978217668,9.999999988e-11,1.02058233210614e-06,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11,9.999999988e-11
"1145",9.99999999517108e-11,9.99999999517108e-11,9.99999999517108e-11,9.99999999517108e-11,0.0104352253295782,9.99999999517108e-11,6.1421420532217e-05,4.64032440718853e-06,0.0614816259866671,0.00322981956627262,0.0816657772697978,0.234781561908318,0.358890754469662,0.249449173224765
